female,black,hispanic,bytest,dadcoll,momcoll,ownhome,urban,cue80,stwmfg80,dist,tuition,incomehi,ed
1,0,1,42.779999,0,0,1,0,4.8000002,9.9200001,4.5,.45497,0,12
0,0,1,55.09,0,0,0,0,4.8000002,9.9200001,4.5,.45497,0,12
0,0,1,37.77,0,0,1,0,4.8000002,9.9200001,4.5,.45497,1,16
0,0,0,68.099998,0,1,1,0,4.8000002,9.9200001,4.5,.45497,1,16
0,0,1,59.52,0,0,1,0,4.8000002,9.9200001,4.5,.45497,0,16
0,0,1,39.240002,0,0,1,0,4.8000002,9.9200001,4.5,.45497,0,14
0,0,1,47.560001,0,0,1,0,4.8000002,9.9200001,4.5,.45497,0,12
1,0,0,55.040001,0,0,1,0,4.8000002,9.9200001,4.5,.45497,0,12
1,0,1,43.82,0,0,1,1,10.8,9.9200001,.40000001,.45497,0,12
0,0,1,47.130001,0,0,1,1,10.8,9.9200001,.40000001,.45497,1,14
0,0,1,43.16,0,0,1,1,10.8,9.9200001,.40000001,.45497,1,12
0,0,1,53.93,0,0,1,1,10.8,9.9200001,.40000001,.45497,0,14
0,0,1,48.630001,0,0,1,1,10.8,9.9200001,.40000001,.45497,0,16
1,0,1,37.189999,0,0,1,1,10.8,9.9200001,.40000001,.45497,0,15
0,0,0,42.900002,0,0,0,1,5.9000001,9.9200001,1,.45497,0,12
0,1,0,50.009998,0,0,0,1,5.9000001,9.9200001,1,.45497,0,12
1,0,1,44.18,0,0,1,1,5.9000001,9.9200001,1,.45497,0,12
0,0,0,52.43,0,0,1,1,5.9000001,9.9200001,1,.45497,0,12
1,1,0,49.439999,1,1,0,1,5.9000001,9.9200001,1,.45497,0,14
0,1,0,35.060001,0,0,0,1,5.9000001,9.9200001,1,.45497,0,12
0,1,0,37.720001,0,0,1,1,5.9000001,9.9200001,1,.45497,0,12
0,0,1,39.299999,0,0,1,1,9.1000004,9.9200001,3,.45497,0,13
0,0,1,49.880001,0,0,0,1,9.1000004,9.9200001,3,.45497,0,15
1,0,1,38.950001,0,0,1,1,9.1000004,9.9200001,3,.45497,1,18
0,0,1,47.310001,0,0,1,1,9.1000004,9.9200001,3,.45497,0,16
0,0,1,41.630001,0,0,1,1,9.1000004,9.9200001,3,.45497,0,12
1,0,1,42.439999,0,1,1,1,9.1000004,9.9200001,3,.45497,1,12
1,0,1,37.259998,0,0,0,1,9.1000004,9.9200001,3,.45497,0,13
0,0,1,53.049999,0,0,1,1,5.9000001,9.9200001,2.2,.45497,1,12
0,0,1,56.119999,0,0,0,1,5.9000001,9.9200001,2.2,.45497,0,12
0,1,0,39.830002,0,0,1,1,5.9000001,9.9200001,2.2,.45497,0,12
1,1,0,45.650002,0,0,1,1,5.9000001,9.9200001,2.2,.45497,0,13
1,0,0,46.810001,0,0,1,1,5.9000001,9.9200001,2.2,.45497,0,13
1,0,0,42.990002,0,0,1,1,5.9000001,9.9200001,2.2,.45497,1,15
0,0,1,65.07,0,0,1,1,5.9000001,9.9200001,2.2,.45497,1,17
1,0,1,42.84,0,0,0,0,5.9000001,9.9200001,.2,.45497,0,13
1,0,1,50.419998,0,0,1,0,5.9000001,9.9200001,.2,.45497,1,16
0,0,1,59.23,1,0,1,0,5.9000001,9.9200001,.2,.45497,1,15
0,0,0,43.040001,0,0,1,0,5.9000001,9.9200001,.2,.45497,0,12
1,0,1,41.040001,0,0,1,1,5.9000001,9.9200001,.30000001,.45497,0,14
1,0,1,41.799999,0,0,1,1,5.9000001,9.9200001,.30000001,.45497,0,12
0,0,1,40.720001,0,0,0,1,5.9000001,9.9200001,.30000001,.45497,0,13
1,0,1,47.049999,0,0,1,1,5.9000001,9.9200001,.30000001,.45497,0,14
1,0,1,38.869999,0,0,0,1,5.9000001,9.9200001,.30000001,.45497,0,12
1,0,1,49.93,0,0,1,1,5.9000001,9.9200001,.30000001,.45497,0,12
1,0,1,55.48,0,0,1,1,5.9000001,9.9200001,.30000001,.45497,0,18
0,0,1,54.240002,0,0,1,1,5.9000001,9.9200001,.30000001,.45497,0,14
0,0,1,53.060001,0,0,1,1,5.9000001,9.9200001,.30000001,.45497,0,12
0,0,1,37.080002,0,0,0,1,5.9000001,9.9200001,.30000001,.45497,0,12
0,0,1,37.25,0,0,1,1,5.9000001,9.9200001,.30000001,.45497,0,12
1,0,1,36.09,0,0,0,1,5.9000001,9.9200001,.30000001,.45497,0,12
0,0,1,60,0,0,1,1,5.9000001,9.9200001,1,.45497,0,13
0,0,1,44.48,0,0,0,1,5.9000001,9.9200001,1,.45497,0,12
1,0,1,43.650002,0,0,1,1,5.9000001,9.9200001,1,.45497,1,12
1,0,1,52.360001,0,0,1,1,5.9000001,9.9200001,1,.45497,0,13
0,0,1,48.939999,0,0,1,1,9.1000004,9.9200001,1,.45497,0,15
0,0,1,36.32,0,0,0,1,9.1000004,9.9200001,1,.45497,0,12
0,0,1,53.41,0,0,1,1,9.1000004,9.9200001,1,.45497,0,16
1,0,1,34.830002,0,0,0,1,9.1000004,9.9200001,1,.45497,0,12
1,0,1,43.950001,0,0,1,1,9.1000004,9.9200001,1,.45497,0,15
1,0,1,40.830002,0,0,1,1,9.1000004,9.9200001,1,.45497,0,13
0,0,1,50.580002,0,0,0,1,9.1000004,9.9200001,1,.45497,0,13
0,0,1,57.23,0,0,1,1,9.1000004,9.9200001,1,.45497,0,12
0,0,1,62.740002,0,0,1,1,9.1000004,9.9200001,1,.45497,0,14
0,0,1,48.580002,0,0,1,1,9.1000004,9.9200001,1,.45497,0,12
1,0,1,43.52,0,0,1,1,9.1000004,9.9200001,1,.45497,0,15
0,0,1,41.720001,0,0,1,1,9.1000004,9.9200001,1,.45497,0,12
0,0,1,48.540001,0,0,1,1,12.8,9.9200001,.60000002,.45497,0,14
1,0,1,49.450001,0,0,1,1,12.8,9.9200001,.60000002,.45497,0,15
1,0,1,40.330002,0,0,1,1,12.8,9.9200001,.60000002,.45497,0,13
0,0,1,47.889999,0,0,1,1,12.8,9.9200001,.60000002,.45497,1,16
1,0,1,48.290001,0,0,1,1,12.8,9.9200001,.60000002,.45497,0,12
1,0,0,45.919998,1,0,1,1,12.8,9.9200001,.60000002,.45497,0,16
1,0,1,50.799999,0,0,1,1,12.8,9.9200001,.60000002,.45497,0,18
1,0,1,49.810001,0,0,1,1,12.8,9.9200001,.60000002,.45497,0,12
0,0,1,48.59,0,0,1,0,5.0999999,9.9200001,3.5,.45497,0,12
1,0,1,37.400002,0,0,1,0,5.0999999,9.9200001,3.5,.45497,0,12
0,0,1,43.060001,0,0,1,0,5.0999999,9.9200001,3.5,.45497,0,17
0,0,1,38.860001,0,0,1,0,5.0999999,9.9200001,3.5,.45497,0,12
1,0,1,32.200001,0,0,1,0,5.0999999,9.9200001,3.5,.45497,0,12
0,0,1,33.5,0,0,1,0,5.0999999,9.9200001,3.5,.45497,0,12
1,0,1,38.810001,0,0,1,0,5.0999999,9.9200001,3.5,.45497,0,12
1,0,1,37.759998,0,0,1,0,5.0999999,9.9200001,3.5,.45497,0,12
1,0,0,63.68,0,0,0,0,5.0999999,9.9200001,3.5,.45497,0,16
1,0,1,45.130001,0,0,1,0,5.0999999,9.9200001,3.5,.45497,0,12
1,0,1,34.18,0,0,1,0,5.0999999,9.9200001,3.5,.45497,0,13
0,0,1,45.889999,0,0,1,1,5.9000001,9.9200001,.89999998,.45497,0,12
1,0,1,36.52,0,0,0,1,5.9000001,9.9200001,.89999998,.45497,0,12
0,0,1,38.459999,0,0,1,1,5.9000001,9.9200001,.89999998,.45497,0,12
1,0,1,38.349998,0,0,0,1,5.9000001,9.9200001,.89999998,.45497,0,12
1,0,1,33.349998,0,0,1,1,5.9000001,9.9200001,.89999998,.45497,0,12
0,0,1,45.330002,0,0,1,1,5.9000001,9.9200001,.89999998,.45497,0,12
0,0,1,44.580002,0,0,1,0,12.8,9.9200001,.1,.45497,0,16
0,0,1,60.299999,1,0,1,0,12.8,9.9200001,.1,.45497,1,15
1,0,1,42,0,0,1,0,12.8,9.9200001,.1,.45497,0,16
0,0,1,51.389999,1,0,1,0,12.8,9.9200001,.1,.45497,1,17
0,0,1,50.880001,0,0,1,0,12.8,9.9200001,.1,.45497,0,16
0,0,1,41.150002,0,0,0,0,12.8,9.9200001,.1,.45497,0,12
1,0,1,45.98,0,0,1,0,12.8,9.9200001,.1,.45497,0,17
1,0,1,57.279999,0,0,1,0,12.8,9.9200001,.1,.45497,0,17
1,0,1,49.560001,0,0,1,0,12.8,9.9200001,.1,.45497,0,12
0,0,1,61.380001,0,0,1,0,12.8,9.9200001,.1,.45497,0,15
0,0,1,53.09,0,0,1,0,12.8,9.9200001,.1,.45497,0,16
0,0,1,49.049999,0,0,1,1,5.9000001,9.9200001,.1,.45497,0,12
0,0,1,40.470001,0,0,1,1,5.9000001,9.9200001,.1,.45497,0,14
0,0,1,36.16,0,0,1,1,5.9000001,9.9200001,.1,.45497,0,12
1,0,1,54.939999,0,0,1,1,5.9000001,9.9200001,.1,.45497,0,15
1,0,1,38.290001,0,0,0,1,5.9000001,9.9200001,.1,.45497,0,12
0,0,1,36.43,0,0,1,1,5.9000001,9.9200001,.1,.45497,0,13
0,0,1,45.07,0,0,0,0,10.4,9.9200001,16,.45497,0,12
1,0,1,37.16,0,0,1,0,10.4,9.9200001,16,.45497,0,14
0,0,1,66.730003,0,0,1,0,10.4,9.9200001,16,.45497,0,16
0,0,1,48.259998,0,0,1,0,10.4,9.9200001,16,.45497,0,14
0,0,1,38.009998,0,0,1,0,10.4,9.9200001,16,.45497,0,12
1,0,0,54.82,0,0,1,0,10.4,9.9200001,16,.45497,0,14
1,0,1,53.790001,0,0,1,0,10.4,9.9200001,16,.45497,0,16
0,0,1,50.130001,0,0,0,0,10.4,9.9200001,16,.45497,0,15
0,0,1,52.060001,0,0,1,0,10.4,9.9200001,16,.45497,0,12
1,0,0,63.779999,0,0,1,0,3.2,9.9200001,4.5,.45497,0,12
1,0,1,43.740002,0,0,1,0,3.2,9.9200001,4.5,.45497,0,12
0,0,1,57.75,0,0,1,1,5.9000001,9.9200001,.40000001,.45497,0,16
1,0,1,61.790001,0,0,1,1,5.9000001,9.9200001,.40000001,.45497,1,13
0,0,1,65.599998,0,0,1,1,5.9000001,9.9200001,.40000001,.45497,0,15
0,0,1,61.77,0,0,1,1,5.9000001,9.9200001,.40000001,.45497,0,16
0,0,1,59.459999,1,0,1,1,5.9000001,9.9200001,.40000001,.45497,0,15
0,0,1,55.98,0,0,1,1,5.9000001,9.9200001,.40000001,.45497,0,16
0,0,1,59.830002,1,1,1,1,5.9000001,9.9200001,.40000001,.45497,0,16
0,0,1,51.73,0,0,1,1,5.9000001,9.9200001,.40000001,.45497,1,16
1,0,1,51.169998,0,0,1,1,5.9000001,9.9200001,.40000001,.45497,0,13
1,0,1,65.75,0,0,1,1,5.9000001,9.9200001,.40000001,.45497,0,16
1,0,1,56.599998,0,0,1,1,5.9000001,9.9200001,.40000001,.45497,0,12
1,0,1,52.27,0,0,0,1,5.9000001,9.9200001,.40000001,.45497,0,12
1,0,1,58.669998,0,0,1,1,5.9000001,9.9200001,.40000001,.45497,0,16
0,0,1,38.490002,0,0,0,1,5.9000001,9.9200001,.5,.45497,1,12
1,1,0,46.349998,0,0,1,1,5.9000001,9.9200001,.5,.45497,0,12
0,0,1,51.139999,0,0,1,1,5.9000001,9.9200001,.5,.45497,0,12
0,0,1,36.560001,0,0,1,1,5.9000001,9.9200001,.5,.45497,0,12
1,0,1,44.080002,0,0,1,1,5.9000001,9.9200001,.5,.45497,0,12
0,0,1,46.360001,0,0,1,1,5.9000001,9.9200001,.5,.45497,0,12
0,0,1,43.849998,0,0,1,1,5.9000001,9.9200001,.5,.45497,0,13
0,0,1,51.560001,0,0,1,1,12.8,9.9200001,2.2,.45497,0,12
0,0,1,40.439999,0,0,1,1,12.8,9.9200001,2.2,.45497,0,12
0,0,1,46.990002,0,0,1,1,12.8,9.9200001,2.2,.45497,0,12
1,0,1,43.09,0,1,1,1,12.8,9.9200001,2.2,.45497,1,14
0,0,1,38.75,0,0,1,1,12.8,9.9200001,2.2,.45497,0,12
1,0,1,43.939999,0,0,1,1,12.8,9.9200001,2.2,.45497,0,15
1,0,1,40.900002,0,0,0,0,5,9.9200001,2.8,.45497,0,12
1,0,1,53.110001,0,0,0,0,5,9.9200001,2.8,.45497,0,15
1,0,1,36.830002,0,0,1,0,5,9.9200001,2.8,.45497,0,12
0,0,0,62.330002,0,0,1,0,5,9.9200001,2.8,.45497,0,12
0,0,1,49.549999,0,0,1,0,5,9.9200001,2.8,.45497,0,12
0,0,1,39.5,0,0,0,0,5,9.9200001,2.8,.45497,1,12
1,0,1,38.119999,0,0,1,0,5.9000001,9.9200001,2,.45497,0,12
0,0,1,47.310001,1,1,1,0,5.9000001,9.9200001,2,.45497,1,12
0,0,1,39.959999,0,0,1,0,5.9000001,9.9200001,2,.45497,0,12
0,0,1,53.91,0,0,1,0,5.9000001,9.9200001,2,.45497,0,14
0,0,1,36.709999,0,0,1,0,5.9000001,9.9200001,2,.45497,0,12
0,0,0,56.810001,0,0,1,0,5.9000001,9.9200001,2,.45497,0,12
0,0,1,67.639999,0,0,1,0,5.9000001,9.9200001,2,.45497,0,13
1,0,1,41.740002,0,0,0,0,4.9000001,9.9200001,.1,.45497,0,12
0,0,1,36.07,0,0,1,0,4.9000001,9.9200001,.1,.45497,0,17
0,0,1,46.720001,0,0,1,0,4.9000001,9.9200001,.1,.45497,1,14
1,0,0,64.110001,0,0,1,0,4.9000001,9.9200001,.1,.45497,0,14
0,0,1,40.41,0,0,1,0,4.9000001,9.9200001,.1,.45497,0,12
0,0,0,53.84,0,0,0,0,4.9000001,9.9200001,.1,.45497,0,12
0,0,1,50.400002,1,0,0,0,4.9000001,9.9200001,.1,.45497,0,13
1,0,1,40.48,0,0,1,0,4.9000001,9.9200001,.1,.45497,0,12
1,0,1,39.09,0,0,1,0,6.8000002,9.9200001,3.7,.45497,1,18
1,0,1,47.48,0,0,1,0,6.8000002,9.9200001,3.7,.45497,0,13
1,0,1,40.630001,0,0,0,0,6.8000002,9.9200001,3.7,.45497,0,15
0,0,1,52.810001,0,0,1,0,6.8000002,9.9200001,3.7,.45497,0,15
0,0,1,38.07,0,0,1,0,6.8000002,9.9200001,3.7,.45497,0,12
1,0,1,44.279999,0,0,1,0,6.8000002,9.9200001,3.7,.45497,0,12
0,0,1,41.279999,0,0,1,0,6.8000002,9.9200001,3.7,.45497,0,12
1,0,1,54.919998,0,0,0,0,6.8000002,9.9200001,3.7,.45497,0,17
1,0,1,50.939999,0,0,1,0,6.8000002,9.9200001,3.7,.45497,0,13
0,0,1,41.09,0,0,1,0,6.8000002,9.9200001,3.7,.45497,0,12
0,0,1,46.580002,0,0,1,0,6.8000002,9.9200001,3.7,.45497,0,12
1,0,1,48.32,0,0,1,0,6.8000002,9.9200001,3.7,.45497,0,14
0,0,1,38.220001,0,0,1,0,24.9,9.9200001,15,.45497,0,12
1,0,1,38.880001,0,0,1,0,24.9,9.9200001,15,.45497,0,16
1,0,1,50.830002,0,0,0,0,24.9,9.9200001,15,.45497,0,14
0,0,1,62.439999,1,0,1,0,24.9,9.9200001,15,.45497,0,15
1,0,1,54.25,0,0,1,0,24.9,9.9200001,15,.45497,0,15
1,0,1,52.93,0,0,1,0,24.9,9.9200001,15,.45497,1,15
0,0,1,53.900002,0,0,1,0,24.9,9.9200001,15,.45497,0,14
1,0,1,52.529999,0,0,1,0,24.9,9.9200001,15,.45497,0,15
0,0,1,47.360001,0,0,1,0,24.9,9.9200001,15,.45497,0,14
1,0,1,38.59,0,0,1,0,24.9,9.9200001,15,.45497,0,14
1,0,1,42.360001,0,0,1,0,24.9,9.9200001,15,.45497,0,12
1,0,1,55.5,1,0,1,0,24.9,9.9200001,15,.45497,0,15
1,0,1,49.529999,0,0,0,0,24.9,9.9200001,15,.45497,0,16
1,0,1,37.799999,0,0,1,0,24.9,9.9200001,15,.45497,0,12
1,0,1,46.220001,0,0,1,0,24.9,9.9200001,15,.45497,0,12
1,0,1,35.130001,0,0,1,0,4.4000001,9.9200001,2.0999999,.45497,0,12
1,0,1,41.509998,0,0,1,0,4.4000001,9.9200001,2.0999999,.45497,0,13
0,0,1,33.970001,0,0,1,0,4.4000001,9.9200001,2.0999999,.45497,0,12
0,0,1,39.740002,0,0,1,0,4.4000001,9.9200001,2.0999999,.45497,0,12
1,0,1,51.119999,0,1,1,0,4.4000001,9.9200001,2.0999999,.45497,0,16
0,0,1,42.700001,0,0,1,0,9.1000004,9.9200001,2.5,.45497,0,12
0,0,1,38.810001,0,0,0,0,9.1000004,9.9200001,2.5,.45497,0,12
0,0,1,56.02,0,0,1,0,9.1000004,9.9200001,2.5,.45497,0,15
1,0,1,37.860001,0,0,1,0,9.1000004,9.9200001,2.5,.45497,0,12
1,0,1,37.810001,0,0,1,0,9.1000004,9.9200001,2.5,.45497,0,12
1,0,1,47.290001,0,0,0,0,9.1000004,9.9200001,2.5,.45497,0,14
1,0,1,36.450001,0,0,1,0,9.1000004,9.9200001,2.5,.45497,0,12
1,0,1,46.66,0,0,1,0,9.1000004,9.9200001,2.5,.45497,0,15
0,0,1,36.240002,0,0,1,0,9.1000004,9.9200001,2.5,.45497,0,13
1,0,1,41.799999,0,0,1,0,4.8000002,9.9200001,6.5,.45497,0,12
0,0,1,41.91,0,0,1,0,4.8000002,9.9200001,6.5,.45497,0,12
0,0,1,36.040001,0,0,1,0,4.8000002,9.9200001,6.5,.45497,0,12
0,0,0,58.139999,0,0,0,0,4.8000002,9.9200001,6.5,.45497,0,12
1,0,1,34.799999,0,0,1,0,4.8000002,9.9200001,6.5,.45497,0,12
0,0,1,59.470001,0,0,1,0,4.6999998,9.9200001,6,.45497,1,16
0,0,1,51.049999,0,0,1,0,9.6000004,9.9200001,2.5,.45497,0,18
1,0,1,48.66,0,0,1,0,9.6000004,9.9200001,2.5,.45497,0,12
1,0,1,39.560001,0,0,1,0,9.6000004,9.9200001,2.5,.45497,0,16
0,0,1,39.98,0,0,1,0,9.6000004,9.9200001,2.5,.45497,0,14
1,1,0,34.779999,0,0,0,1,8.1999998,7.54,.5,.81871003,0,12
0,1,0,40.98,0,0,0,1,8.1999998,7.54,.5,.81871003,0,13
0,0,1,39.349998,0,0,0,1,8.1999998,7.54,.5,.81871003,0,13
0,0,1,36.169998,0,0,0,1,8.1999998,7.54,.5,.81871003,0,12
1,0,1,40.419998,0,0,0,0,10.7,10.04,1.5,1.12702,0,15
1,0,1,42,0,0,0,0,10.7,10.04,1.5,1.12702,0,12
1,0,1,46.389999,0,0,0,0,10.7,10.04,1.5,1.12702,0,13
1,0,1,50.240002,0,0,0,0,10.7,10.04,1.5,1.12702,0,15
0,0,1,36.02,0,0,0,0,10.7,10.04,1.5,1.12702,0,15
1,0,1,51.759998,0,1,0,0,10.7,10.04,1.5,1.12702,0,13
0,0,1,61.310001,0,0,1,0,10.7,10.04,1.5,1.12702,0,17
0,0,1,50.75,0,0,1,0,10.7,10.04,1.5,1.12702,0,12
1,0,1,50.59,0,0,0,0,10.7,10.04,1.5,1.12702,1,16
1,0,1,51.169998,0,0,0,0,10.7,10.04,1.5,1.12702,0,13
1,0,0,44.040001,0,0,0,0,10.7,10.04,1.5,1.12702,1,14
0,0,1,53,0,1,1,0,10.7,10.04,1.5,1.12702,0,12
1,0,1,51.610001,1,0,0,0,10.7,10.04,1.5,1.12702,0,14
1,1,0,57.889999,0,0,1,0,8.1999998,7.54,1.2,.81871003,0,12
0,0,0,59.490002,0,0,1,0,8.1999998,7.54,1.2,.81871003,0,12
1,0,0,38.869999,1,0,1,0,8.1999998,7.54,1.2,.81871003,1,16
1,0,0,63.880001,0,0,1,0,8.1999998,7.54,1.2,.81871003,0,16
1,1,0,38.610001,1,1,1,0,8.1999998,7.54,1.2,.81871003,0,13
0,0,1,49.860001,1,0,1,0,8.1999998,7.54,1.2,.81871003,0,17
1,0,1,41.189999,0,0,1,1,8.1999998,7.54,.1,.81871003,0,12
0,0,1,46.27,0,0,1,1,8.1999998,7.54,.1,.81871003,0,13
0,0,0,66.970001,0,0,1,1,8.1999998,7.54,.1,.81871003,0,16
1,0,1,59.700001,0,0,1,1,8.1999998,7.54,.1,.81871003,0,15
1,0,0,35.57,1,0,1,1,8.1999998,7.54,.5,.81871003,1,13
0,0,1,42.779999,0,0,1,1,8.1999998,7.54,.5,.81871003,0,12
1,0,0,58.549999,0,0,1,1,8.1999998,7.54,.5,.81871003,0,15
0,0,0,42.779999,1,1,1,1,8.1999998,7.54,.5,.81871003,1,18
1,0,1,48.07,0,0,1,1,8.1999998,7.54,.5,.81871003,0,17
1,0,1,38.450001,1,0,1,1,8.1999998,7.54,.5,.81871003,1,12
1,0,1,54.810001,1,0,1,1,8.1999998,7.54,.5,.81871003,1,17
0,0,1,64.330002,0,0,1,1,8.1999998,7.54,.5,.81871003,0,18
1,0,1,48.93,1,0,1,1,8.1999998,7.54,.5,.81871003,0,12
1,0,1,50,0,0,1,1,8.1999998,7.54,.5,.81871003,1,16
0,0,1,48.560001,1,0,1,1,8.1999998,7.54,.5,.81871003,0,16
0,0,1,52.41,0,0,1,1,8.1999998,7.54,.5,.81871003,0,12
0,0,1,51.799999,0,0,1,1,8.1999998,7.54,.5,.81871003,0,15
1,0,1,54.830002,0,1,0,1,8.1999998,7.54,1,.81871003,0,14
0,0,0,71.360001,1,1,1,1,8.1999998,7.54,1,.81871003,0,17
1,0,1,45.93,1,0,0,1,8.1999998,7.54,1,.81871003,0,13
0,0,1,60.299999,0,0,0,1,8.1999998,7.54,1,.81871003,0,12
1,0,0,52.529999,0,0,1,1,8.1999998,7.54,1,.81871003,1,16
1,0,1,52.509998,0,0,1,1,8.1999998,7.54,1,.81871003,0,16
1,0,1,59.860001,0,0,1,1,8.1999998,7.54,1,.81871003,0,16
1,0,0,50.169998,1,1,1,1,8.1999998,7.54,1,.81871003,1,16
1,1,0,39.799999,0,1,1,1,8.1999998,7.54,1,.81871003,0,15
1,0,0,51.959999,0,0,0,0,8.1999998,7.54,.69999999,.81871003,0,13
0,0,1,46.41,0,0,1,0,8.1999998,7.54,.69999999,.81871003,0,13
1,0,1,42.43,0,0,1,0,8.1999998,7.54,.69999999,.81871003,0,12
1,0,1,49.119999,0,0,1,0,8.1999998,7.54,.69999999,.81871003,0,12
0,1,0,42.57,0,0,1,0,8.1999998,7.54,.69999999,.81871003,0,16
0,0,1,60.98,0,0,1,0,8.1999998,7.54,.69999999,.81871003,0,16
0,0,1,50.66,0,0,0,0,8.1999998,7.54,.69999999,.81871003,0,15
0,0,1,49.849998,0,0,1,0,8.1999998,7.54,.69999999,.81871003,1,13
0,0,1,41.360001,0,0,1,1,8.1999998,7.54,.60000002,.81871003,0,12
1,0,0,50.830002,0,0,0,1,8.1999998,7.54,.60000002,.81871003,0,14
0,0,1,58.580002,0,0,0,1,8.1999998,7.54,.60000002,.81871003,0,15
1,0,1,50.209999,0,0,0,1,8.1999998,7.54,.60000002,.81871003,0,16
1,0,1,42.080002,1,0,0,1,8.1999998,7.54,.60000002,.81871003,0,13
1,0,1,62.580002,0,0,0,1,8.1999998,7.54,.60000002,.81871003,0,12
0,0,1,51.900002,0,0,1,1,8.1999998,7.54,.60000002,.81871003,0,16
0,0,1,51.060001,0,0,1,1,8.1999998,7.54,.60000002,.81871003,0,14
0,0,0,47.400002,0,0,1,1,8.1999998,7.54,.60000002,.81871003,1,13
0,0,1,40.790001,0,0,1,1,8.1999998,7.54,.60000002,.81871003,0,16
0,0,1,53.580002,0,1,1,1,8.1999998,7.54,.60000002,.81871003,0,16
1,1,0,57.709999,0,0,1,0,8.1999998,7.54,1.3,.81871003,0,16
1,1,0,55.889999,0,0,1,0,8.1999998,7.54,1.3,.81871003,0,14
0,0,1,42.849998,0,0,0,0,8.1999998,7.54,1.3,.81871003,0,12
0,1,0,42.439999,0,0,1,0,8.1999998,7.54,1.3,.81871003,0,12
1,0,1,39.110001,0,0,0,1,8,9.6400003,.1,1.15242,0,12
0,0,0,40.130001,0,0,1,1,9.5,9.6400003,.30000001,1.15242,0,12
1,0,0,67.019997,0,0,1,1,9.5,9.6400003,.30000001,1.15242,0,16
1,1,0,40.779999,0,0,0,1,9.5,9.6400003,.30000001,1.15242,0,14
0,0,0,41.470001,0,0,0,1,7,8.0900002,.1,.88915002,0,12
1,1,0,42.41,0,0,1,1,7,8.0900002,.1,.88915002,0,12
1,1,0,40.380001,1,0,0,1,7,8.0900002,.1,.88915002,0,14
1,1,0,40.43,0,0,1,1,7,8.0900002,.1,.88915002,0,12
1,1,0,44.470001,0,0,1,1,7,8.0900002,.1,.88915002,1,13
1,0,1,53.27,0,0,0,1,7,8.0900002,.1,.88915002,0,12
1,0,1,39.73,0,0,0,1,9.1999998,9.6400003,.1,1.15242,0,13
1,0,0,45.52,0,0,0,1,9.1999998,9.6400003,.1,1.15242,0,13
1,0,0,44.450001,0,0,0,1,9.1999998,9.6400003,.1,1.15242,0,12
1,0,0,46.220001,0,1,1,1,6.5,8.0900002,.30000001,.88915002,0,12
1,0,1,51.169998,0,0,0,1,9.1999998,9.6400003,.2,1.15242,0,12
0,0,0,49.09,0,0,0,1,9.1999998,9.6400003,.2,1.15242,0,16
1,1,0,37.18,0,0,1,1,8,9.6400003,.1,1.15242,0,14
1,0,0,36.16,0,0,1,1,8,9.6400003,.1,1.15242,0,14
1,0,1,41.299999,0,0,1,1,8,9.6400003,.80000001,1.15242,0,13
1,0,1,47.68,0,0,0,1,8,9.6400003,.80000001,1.15242,0,13
1,0,1,53.099998,0,0,0,1,8,9.6400003,.80000001,1.15242,0,12
0,0,1,54.009998,0,0,0,1,8,9.6400003,.80000001,1.15242,0,13
1,0,0,61.360001,1,0,1,0,8.8999996,10.28,.2,.93186998,0,16
1,0,0,59.560001,0,0,1,0,8.8999996,10.28,.2,.93186998,0,17
1,0,0,49.759998,0,0,1,0,8.8999996,10.28,.2,.93186998,0,14
1,0,0,41.279999,1,1,1,0,8.8999996,10.28,.2,.93186998,0,12
1,0,0,56.09,0,0,1,0,8.8999996,10.28,.2,.93186998,0,12
0,0,1,49.68,1,0,1,0,2.5,7.1799998,1,1.16513,1,16
0,0,1,62.900002,1,1,1,0,2.5,7.1799998,1,1.16513,1,17
0,0,0,55.529999,1,0,1,0,2.5,7.1799998,1,1.16513,1,15
0,0,1,67.779999,1,0,1,0,2.5,7.1799998,1,1.16513,1,16
0,0,0,69.900002,1,1,1,0,2.5,7.1799998,1,1.16513,1,16
0,0,0,58.880001,1,0,1,0,6.1999998,9.96,.80000001,1.40416,0,15
1,0,0,60.029999,0,0,1,0,6.1999998,9.96,.80000001,1.40416,1,15
0,0,0,68.370003,1,0,1,0,6.1999998,9.96,.80000001,1.40416,0,17
1,1,0,56.560001,0,1,0,0,6.1999998,9.96,.80000001,1.40416,0,12
1,1,0,41.52,0,0,1,1,5.5,7.1799998,.1,1.16513,0,12
1,1,0,38.240002,0,0,0,1,5.5,7.1799998,.1,1.16513,0,13
0,1,0,34.59,0,0,1,1,5.5,7.1799998,.1,1.16513,0,12
0,0,1,36.240002,0,0,1,1,5.5,7.1799998,.1,1.16513,0,12
0,1,0,52.419998,0,1,0,1,6.5999999,9.96,.1,1.40416,0,12
1,1,0,59.200001,1,1,0,0,5.5999999,10.04,1,1.12702,0,13
0,0,0,69.160004,1,1,1,0,5.5999999,10.04,1,1.12702,1,17
1,0,1,61.509998,0,0,1,0,5.5999999,10.04,1,1.12702,0,16
0,0,0,46.57,1,0,1,0,5.5999999,10.04,1,1.12702,0,15
1,1,0,43.139999,0,0,1,1,7.6999998,9.96,.2,1.40416,1,13
1,1,0,47.740002,0,0,1,1,7.6999998,9.96,.2,1.40416,0,13
