ahe,year,bachelor,female,age,age_bachelor
16.82692,2008,1,0,34,34
8.653846,2008,0,1,25,0
8.753846,2008,1,1,30,30
11.63461,2008,1,0,28,28
8.846154,2008,0,0,29,0
5.769231,2008,0,1,32,0
14.90385,2008,1,1,27,27
7.796258,2008,0,0,27,0
31.25,2008,1,0,34,34
10.9375,2008,0,0,27,0
19.78022,2008,0,1,31,0
13.67521,2008,0,0,32,0
26.92308,2008,1,0,31,31
22.11539,2008,0,0,27,0
17.78942,2008,0,1,27,0
40.0641,2008,1,0,30,30
7.211538,2008,1,1,28,28
10.57692,2008,1,1,27,27
9.616346,2008,1,1,25,25
16.66667,2008,0,0,29,0
28.84615,2008,0,0,31,0
18.125,2008,0,1,28,0
19.23077,2008,1,1,32,32
28.38828,2008,0,0,33,0
31.25,2008,1,1,34,34
12.30769,2008,0,0,34,0
22.03526,2008,0,0,31,0
19.23077,2008,0,0,32,0
24.03846,2008,0,0,30,0
24.03846,2008,0,1,26,0
28.84615,2008,0,0,25,0
18.26923,2008,1,0,28,28
19.23077,2008,1,1,27,27
15.38461,2008,1,0,29,29
17.30769,2008,1,1,34,34
14,2008,0,0,28,0
4.408654,2008,0,0,28,0
17.01923,2008,0,0,32,0
17.5,2008,0,0,25,0
11.58654,2008,0,0,34,0
17.30769,2008,0,0,27,0
14.82372,2008,0,0,25,0
13.46154,2008,0,0,32,0
13.46154,2008,1,1,30,30
51.28205,2008,0,0,30,0
14.42308,2008,0,0,25,0
19.61539,2008,0,0,33,0
12.82051,2008,0,0,31,0
8.653846,2008,0,1,26,0
21.15385,2008,0,0,28,0
22.4359,2008,0,0,32,0
41.34615,2008,1,0,34,34
10.48951,2008,0,0,33,0
15.59829,2008,1,0,25,25
13.46154,2008,0,1,26,0
12.47401,2008,0,1,32,0
12.98077,2008,0,1,33,0
9.807693,2008,0,1,29,0
22.5,2008,0,0,25,0
31.25,2008,1,1,27,27
12.25961,2008,0,0,26,0
53.84615,2008,0,0,31,0
18.13187,2008,0,0,30,0
40.86538,2008,1,0,31,31
14.23077,2008,0,0,30,0
19.14455,2008,0,0,30,0
16.82692,2008,0,0,32,0
54.94505,2008,0,0,28,0
11,2008,0,1,33,0
10.25641,2008,0,0,27,0
22.69231,2008,0,0,30,0
11.77394,2008,0,1,29,0
17.30731,2008,0,0,30,0
15.38461,2008,1,0,26,26
20.12522,2008,0,0,27,0
21.15385,2008,1,1,26,26
26.04167,2008,0,0,30,0
22.72727,2008,0,0,27,0
10.29688,2008,0,0,28,0
43.26923,2008,0,0,27,0
9.005769,2008,1,1,33,33
15.24808,2008,0,1,28,0
9.84,2008,1,1,31,31
8.653846,2008,1,0,27,27
25,2008,1,1,31,31
15.73427,2008,1,0,33,33
8.653846,2008,1,0,27,27
21.36752,2008,0,0,31,0
40.86538,2008,1,0,28,28
19.23077,2008,0,0,29,0
17.98077,2008,0,0,27,0
16.48352,2008,0,0,28,0
35.25641,2008,0,0,27,0
10.41667,2008,0,0,33,0
47.11538,2008,1,0,29,29
17.30769,2008,1,1,29,29
47.00855,2008,1,0,29,29
17.78846,2008,1,1,26,26
34.92064,2008,1,0,31,31
19.23077,2008,1,0,27,27
16.48352,2008,1,1,32,32
21.15385,2008,1,0,29,29
36.05769,2008,1,0,30,30
31.25,2008,1,1,29,29
15.38461,2008,0,0,31,0
15.38461,2008,1,0,26,26
13.46154,2008,1,1,27,27
24.03846,2008,1,1,34,34
30,2008,0,0,34,0
18.50961,2008,1,1,26,26
23.55769,2008,1,1,30,30
31.25,2008,1,0,26,26
16.27219,2008,1,0,28,28
12.36264,2008,0,1,30,0
9.615385,2008,0,1,29,0
15.38461,2008,0,0,28,0
18.40659,2008,0,1,26,0
16.82692,2008,1,1,26,26
10.35503,2008,0,0,32,0
32.69327,2008,1,0,30,30
21.875,2008,0,0,26,0
16.34615,2008,1,1,26,26
14.23077,2008,1,0,30,30
19.23077,2008,1,0,34,34
8.741259,2008,0,0,27,0
20.74899,2008,0,1,26,0
23.07692,2008,1,0,27,27
17.71255,2008,1,1,33,33
38.8707,2008,1,0,32,32
21.92308,2008,1,0,26,26
12.85714,2008,0,1,31,0
14.14027,2008,1,0,29,29
18.02885,2008,1,1,33,33
18.74279,2008,1,0,29,29
15.56777,2008,0,0,31,0
9.615385,2008,0,1,29,0
27.69231,2008,1,1,31,31
8.995037,2008,1,0,32,32
12.98077,2008,1,0,31,31
12.01923,2008,1,1,29,29
42.30769,2008,1,0,27,27
19.23077,2008,1,1,26,26
34.72222,2008,1,1,32,32
15.14423,2008,1,1,31,31
24.03846,2008,0,0,31,0
47.00855,2008,0,1,32,0
23.55769,2008,0,1,27,0
7.39645,2008,0,0,32,0
32.05128,2008,0,0,29,0
8.653846,2008,1,0,28,28
48.4375,2008,1,0,34,34
69.23077,2008,1,1,34,34
19.23077,2008,0,1,34,0
19.23077,2008,1,0,34,34
9.615385,2008,1,1,28,28
10.23077,2008,1,0,29,29
10.57692,2008,0,0,34,0
9.615385,2008,1,1,32,32
28.46154,2008,1,1,31,31
23.66864,2008,1,1,25,25
14.42308,2008,0,0,31,0
14.42404,2008,0,0,30,0
26.44231,2008,1,1,30,30
11.53846,2008,0,0,26,0
22.5,2008,1,0,27,27
16.82692,2008,1,1,26,26
26.7094,2008,1,1,25,25
26.92308,2008,1,0,30,30
28.84615,2008,0,0,29,0
21.63461,2008,0,1,30,0
16.82692,2008,0,1,27,0
9.615385,2008,0,1,29,0
12.01923,2008,1,0,27,27
5.769231,2008,0,0,34,0
11.09467,2008,1,1,29,29
7.211538,2008,1,0,28,28
24.03846,2008,0,0,33,0
9.615385,2008,1,1,33,33
14.42308,2008,0,0,33,0
20.19231,2008,1,1,34,34
20,2008,1,1,29,29
21.36752,2008,0,0,29,0
7.451923,2008,0,1,28,0
30.76923,2008,1,0,33,33
7.211538,2008,0,0,30,0
9.615385,2008,1,1,26,26
32.05128,2008,1,0,25,25
34.61538,2008,1,0,26,26
19.23077,2008,1,0,27,27
15.86539,2008,1,1,25,25
14.42308,2008,0,0,31,0
10.98901,2008,1,0,34,34
14.42308,2008,1,1,31,31
39.66346,2008,1,0,33,33
21.63461,2008,1,0,26,26
48.07692,2008,1,0,32,32
15.86539,2008,1,0,26,26
16.82692,2008,1,1,25,25
28.84615,2008,1,1,26,26
11.53846,2008,1,1,28,28
17.5,2008,1,0,28,28
6.923077,2008,0,0,25,0
12.5,2008,0,1,27,0
21.63461,2008,0,0,26,0
7.692307,2008,0,1,32,0
23.07692,2008,1,0,33,33
5.547337,2008,0,0,28,0
4.444445,2008,0,0,28,0
30.98291,2008,1,1,34,34
72.11539,2008,1,0,32,32
26.44231,2008,1,1,26,26
37.01923,2008,1,1,25,25
26.7094,2008,1,1,28,28
20,2008,1,1,31,31
39.74359,2008,1,0,33,33
18.46154,2008,1,1,32,32
27.77778,2008,0,0,33,0
15.625,2008,0,1,27,0
27.24359,2008,0,0,32,0
12.10096,2008,0,0,25,0
12.5,2008,1,0,28,28
20.19231,2008,0,1,26,0
29.12088,2008,1,0,25,25
32.96703,2008,1,1,34,34
9.230769,2008,0,0,32,0
12.5,2008,0,0,27,0
19.71154,2008,1,0,29,29
38.88889,2008,1,0,34,34
5.288462,2008,0,0,27,0
28.55769,2008,1,0,33,33
63.24786,2008,1,0,34,34
20,2008,0,0,29,0
16.34615,2008,0,0,25,0
19.23077,2008,0,0,33,0
48.07692,2008,1,0,32,32
24.03846,2008,1,1,31,31
21.63461,2008,0,0,33,0
7.211538,2008,1,0,28,28
17.30769,2008,1,0,34,34
11.53846,2008,0,1,29,0
12.01923,2008,0,0,25,0
8.974359,2008,0,0,32,0
18.75,2008,0,1,31,0
17.55853,2008,0,1,27,0
14.90385,2008,0,1,32,0
38.46154,2008,1,1,26,26
8.653846,2008,0,1,34,0
23.55865,2008,1,0,29,29
13.94231,2008,0,0,26,0
10.9375,2008,0,0,26,0
15.10417,2008,0,1,34,0
16.48352,2008,0,0,30,0
25.64103,2008,0,0,28,0
19.23077,2008,0,0,30,0
16.82692,2008,0,1,32,0
9.615385,2008,1,1,34,34
36.44902,2008,0,0,28,0
24.29543,2008,0,0,26,0
19.23077,2008,0,0,26,0
38.46154,2008,1,1,32,32
17.78846,2008,0,1,32,0
13.46154,2008,1,1,29,29
9.89011,2008,1,1,26,26
40.59829,2008,1,0,34,34
25,2008,1,0,34,34
55.23732,2008,1,0,34,34
12.01923,2008,0,1,25,0
19.91758,2008,0,0,32,0
9,2008,0,0,26,0
28.84615,2008,1,1,33,33
24.61539,2008,1,1,31,31
66.34615,2008,1,0,34,34
31.51709,2008,1,1,32,32
31.25,2008,1,1,30,30
5.769231,2008,1,0,32,32
12.98077,2008,0,1,30,0
10,2008,0,1,25,0
8.653846,2008,0,1,28,0
17.77649,2008,1,0,34,34
8.653846,2008,0,0,34,0
30.76923,2008,0,0,33,0
9.134615,2008,0,1,30,0
15,2008,1,1,30,30
2.884615,2008,1,1,31,31
28.84615,2008,1,1,26,26
18.02885,2008,0,1,25,0
21.53846,2008,0,1,29,0
7.5,2008,0,1,30,0
11.53846,2008,0,0,32,0
24.03846,2008,0,0,34,0
19.23077,2008,1,1,33,33
17.52137,2008,0,0,30,0
7.067307,2008,0,1,25,0
7.291667,2008,0,0,33,0
6.730769,2008,0,1,25,0
13.46154,2008,0,1,31,0
16.82692,2008,0,1,31,0
28.84615,2008,1,0,31,31
14.90385,2008,0,1,30,0
11.42857,2008,0,0,31,0
12,2008,0,0,31,0
18.75,2008,0,0,30,0
5.769231,2008,0,1,33,0
19.23077,2008,1,1,31,31
27.5,2008,1,0,27,27
38.46154,2008,1,0,34,34
8.653846,2008,0,1,25,0
6.730769,2008,0,1,29,0
10.98901,2008,1,1,31,31
13.84615,2008,0,0,29,0
10.57692,2008,1,1,28,28
16.55983,2008,0,0,34,0
8.076923,2008,1,0,29,29
28.84615,2008,1,1,29,29
5.769231,2008,0,1,34,0
6.538462,2008,0,0,28,0
11.17548,2008,0,0,27,0
7.0875,2008,0,1,26,0
17.14047,2008,0,0,30,0
26.44231,2008,0,0,28,0
16.34615,2008,0,0,28,0
14.42308,2008,0,0,31,0
25,2008,0,0,31,0
16.82692,2008,0,1,31,0
9.616346,2008,0,1,31,0
12.01923,2008,0,0,32,0
19.23077,2008,0,0,28,0
9.615385,2008,0,1,27,0
9.615385,2008,0,1,28,0
23.07692,2008,0,0,32,0
18.75,2008,1,0,34,34
13.46154,2008,0,1,27,0
8.653846,2008,0,0,27,0
15.22436,2008,0,1,33,0
19.23077,2008,0,0,29,0
9.5,2008,0,0,26,0
12.01923,2008,0,1,25,0
19.23077,2008,0,0,25,0
18.26923,2008,1,1,28,28
14.42308,2008,0,0,28,0
28.84615,2008,0,1,31,0
25.73965,2008,0,0,28,0
21.63461,2008,0,0,29,0
8.01282,2008,0,0,34,0
31.15385,2008,0,0,33,0
12.98077,2008,0,0,32,0
11.61859,2008,1,1,34,34
7.578948,2008,0,1,27,0
13.5,2008,0,0,29,0
19.23077,2008,0,0,29,0
16.82692,2008,0,1,28,0
19.23077,2008,1,1,34,34
38.46154,2008,0,0,34,0
21.63461,2008,1,0,29,29
13.46154,2008,1,0,34,34
43.26923,2008,1,1,32,32
11.05769,2008,0,1,30,0
14.00385,2008,1,1,33,33
12.01923,2008,0,0,31,0
15.93407,2008,1,1,26,26
7.875,2008,0,1,28,0
9.615385,2008,0,1,25,0
11.96581,2008,0,0,33,0
25,2008,0,0,31,0
18.26923,2008,1,1,30,30
19.23077,2008,0,0,30,0
5.692307,2008,0,1,30,0
21.63461,2008,1,1,26,26
19.23077,2008,0,0,32,0
24.03846,2008,1,0,29,29
14.42308,2008,1,1,27,27
25,2008,1,0,29,29
3.846154,2008,1,0,34,34
23.07692,2008,0,0,33,0
31.25,2008,1,1,32,32
19.36971,2008,1,0,30,30
11.53846,2008,0,1,28,0
12.5,2008,1,0,32,32
12.5,2008,1,1,29,29
21.15385,2008,1,1,26,26
19.23077,2008,0,0,30,0
9.615385,2008,0,1,34,0
14.42308,2008,1,1,32,32
11.53846,2008,1,0,25,25
17.94872,2008,1,0,28,28
17.30769,2008,1,1,25,25
14.42308,2008,1,0,30,30
33.65385,2008,1,0,34,34
12.5,2008,0,0,33,0
16.5,2008,0,0,29,0
12,2008,0,1,33,0
38.46154,2008,1,0,34,34
13.46154,2008,0,1,25,0
19.23077,2008,0,0,30,0
16.82692,2008,0,0,29,0
19.69086,2008,0,0,25,0
25.48077,2008,1,0,34,34
20.60439,2008,1,0,33,33
18.22917,2008,1,1,33,33
10.25641,2008,0,0,26,0
36.05769,2008,1,0,26,26
17.85714,2008,1,0,28,28
17.09402,2008,1,1,25,25
8.205129,2008,0,0,29,0
9.79021,2008,0,1,33,0
17.06731,2008,1,0,27,27
16.82692,2008,1,0,27,27
16.02564,2008,0,0,31,0
9.615385,2008,0,1,29,0
14.95726,2008,0,0,34,0
7.211538,2008,0,1,29,0
14.42308,2008,1,0,27,27
24.03846,2008,1,1,33,33
25,2008,1,0,34,34
12.01923,2008,0,0,31,0
26.44231,2008,0,0,30,0
33.65385,2008,0,0,32,0
26.44231,2008,1,0,30,30
10.25641,2008,1,0,26,26
38.46154,2008,1,0,32,32
37.01923,2008,1,1,28,28
42.20086,2008,1,0,29,29
12.98077,2008,0,0,33,0
16.89561,2008,0,0,28,0
31.25,2008,0,1,25,0
36.29808,2008,1,0,30,30
13.46154,2008,0,1,26,0
32.05128,2008,1,0,31,31
10.98901,2008,1,0,32,32
9.615385,2008,0,1,25,0
20.91837,2008,0,0,33,0
20.19231,2008,1,1,33,33
16.82692,2008,0,0,33,0
57.69231,2008,1,0,34,34
6.372116,2008,0,1,28,0
9.615385,2008,0,1,26,0
21.63461,2008,0,0,29,0
19.78022,2008,0,1,25,0
11.83432,2008,0,0,26,0
23.07692,2008,1,0,33,33
15.86539,2008,0,0,31,0
16.34615,2008,1,1,34,34
14.42308,2008,0,0,26,0
44.71154,2008,1,0,32,32
40.59829,2008,1,0,33,33
17.30769,2008,0,0,30,0
11.53846,2008,0,1,33,0
2.003205,2008,1,0,27,27
7.591093,2008,0,1,28,0
7.211538,2008,0,1,27,0
12.98077,2008,0,0,30,0
22.89803,2008,1,0,31,31
13.46154,2008,0,0,26,0
19.23077,2008,1,1,33,33
11.53846,2008,0,0,28,0
11.05769,2008,0,0,31,0
12,2008,0,0,28,0
8,2008,0,1,30,0
19.23077,2008,1,0,27,27
29.12088,2008,1,0,27,27
16.82692,2008,0,0,28,0
4.634615,2008,1,1,34,34
21.36752,2008,0,0,30,0
8.935509,2008,1,0,25,25
10.09615,2008,0,0,29,0
15.86539,2008,0,1,29,0
14.42308,2008,1,1,31,31
19.23077,2008,1,0,33,33
10.14423,2008,0,1,28,0
15.38461,2008,0,0,33,0
15.81197,2008,1,0,31,31
6.410256,2008,1,0,25,25
19.23077,2008,0,0,30,0
8.741259,2008,0,0,25,0
24.03846,2008,1,0,26,26
21.63558,2008,1,0,28,28
25.96154,2008,0,0,30,0
15.0641,2008,1,1,27,27
14.42308,2008,0,0,31,0
15.38461,2008,0,0,25,0
26.12,2008,0,0,27,0
16.27219,2008,0,0,34,0
16.82692,2008,0,0,30,0
18.46154,2008,1,1,32,32
29.10577,2008,1,0,34,34
29.32692,2008,1,0,31,31
10.98901,2008,0,1,28,0
17.78846,2008,0,0,31,0
16.34615,2008,1,1,27,27
23.65385,2008,1,1,26,26
13.46154,2008,0,0,28,0
11.42857,2008,0,0,26,0
19.23077,2008,0,0,31,0
18.26923,2008,0,0,34,0
11.53846,2008,1,1,27,27
10.57692,2008,1,1,26,26
7.307693,2008,0,0,32,0
45.67308,2008,1,0,31,31
14.42308,2008,1,1,32,32
17.30769,2008,1,0,34,34
14.52991,2008,1,1,26,26
8.097166,2008,1,0,28,28
8.307693,2008,1,0,26,26
43.26923,2008,1,0,32,32
17.30769,2008,1,0,31,31
12.01923,2008,0,1,30,0
12.69231,2008,0,0,25,0
25.43269,2008,1,0,32,32
11.53846,2008,0,1,25,0
19.23077,2008,1,0,34,34
9.615385,2008,0,0,30,0
12.01923,2008,1,0,28,28
12.01923,2008,1,0,28,28
12.01923,2008,0,1,34,0
18.75,2008,0,0,25,0
21.63461,2008,0,0,34,0
24.03846,2008,0,0,29,0
9.625,2008,0,1,25,0
12.5,2008,0,0,32,0
15.86539,2008,1,0,25,25
12,2008,0,0,26,0
7.211538,2008,0,1,26,0
14.42308,2008,1,1,25,25
38.46154,2008,1,0,29,29
9.615385,2008,0,1,31,0
9.615385,2008,0,0,32,0
9.615385,2008,0,0,28,0
9.615385,2008,0,0,29,0
17.6282,2008,1,0,34,34
13.18681,2008,0,0,30,0
2.461539,2008,1,0,32,32
28.84615,2008,1,0,29,29
27.77778,2008,0,0,29,0
13.94231,2008,0,0,27,0
18.16239,2008,0,0,32,0
20.67308,2008,1,1,27,27
31.25,2008,1,0,29,29
5.439005,2008,1,0,29,29
17.52137,2008,1,1,34,34
12.01923,2008,1,0,34,34
20.67308,2008,0,1,32,0
9.615385,2008,0,1,34,0
26.20192,2008,1,0,28,28
64.10256,2008,1,0,31,31
25.25304,2008,1,1,28,28
16.82692,2008,0,1,33,0
23.50427,2008,0,0,34,0
27.47253,2008,1,0,28,28
25.48077,2008,0,0,29,0
12.01923,2008,0,0,27,0
14.42308,2008,0,1,28,0
29.80769,2008,0,1,27,0
12.5,2008,1,1,27,27
19.23077,2008,0,0,30,0
11.53846,2008,0,0,27,0
12.69231,2008,0,0,28,0
30.28846,2008,0,0,33,0
13.46154,2008,1,0,30,30
16.5,2008,0,0,28,0
11.53846,2008,1,0,33,33
14.42308,2008,1,0,25,25
7.692307,2008,0,0,25,0
10.57692,2008,1,0,26,26
11.53846,2008,0,0,30,0
10.68376,2008,0,1,34,0
12.01923,2008,0,1,34,0
17.78846,2008,0,0,29,0
28.84615,2008,1,0,32,32
28.84615,2008,1,1,31,31
38.46154,2008,1,0,31,31
17.78846,2008,1,0,32,32
32.69231,2008,0,1,28,0
21,2008,0,0,28,0
24.03846,2008,0,0,25,0
12,2008,0,0,34,0
12.98077,2008,1,1,28,28
28.88889,2008,1,1,28,28
18.02885,2008,0,0,30,0
14.42308,2008,0,0,25,0
27.77778,2008,0,0,27,0
41.02564,2008,0,0,32,0
14.42308,2008,0,0,28,0
17.30769,2008,1,0,34,34
26.22378,2008,0,0,31,0
36.75214,2008,0,0,25,0
17.78846,2008,0,0,26,0
6.25,2008,0,1,33,0
41.02564,2008,1,0,34,34
17.48252,2008,0,0,34,0
11.53942,2008,0,0,34,0
13.46154,2008,0,0,26,0
57.69231,2008,1,0,32,32
13.94231,2008,1,1,33,33
17.30769,2008,1,1,30,30
26.84295,2008,1,0,34,34
17.08333,2008,0,1,29,0
25,2008,0,1,34,0
20.67308,2008,0,1,27,0
16.82692,2008,0,0,28,0
28.84615,2008,1,0,28,28
57.69231,2008,0,0,26,0
5.769231,2008,0,0,26,0
19.23077,2008,0,0,29,0
12.01923,2008,0,1,34,0
14.95726,2008,1,1,30,30
16.82692,2008,0,1,31,0
15.625,2008,0,0,28,0
26.44231,2008,0,0,27,0
14.90385,2008,0,1,25,0
14.42308,2008,0,1,30,0
38.46154,2008,0,0,30,0
13.94231,2008,0,0,26,0
20.67308,2008,1,1,28,28
17.30769,2008,1,0,28,28
12.82051,2008,1,1,28,28
19.23077,2008,0,0,28,0
14.42308,2008,0,1,26,0
16.97115,2008,0,0,30,0
19.71154,2008,1,1,29,29
16.82692,2008,0,1,32,0
48.07692,2008,1,0,28,28
9.615385,2008,0,0,28,0
13.46154,2008,0,0,28,0
13.94231,2008,1,1,33,33
7.211538,2008,1,1,25,25
13.82211,2008,0,0,34,0
16.82692,2008,1,1,29,29
12.01923,2008,1,1,30,30
17.09402,2008,1,0,26,26
16.82692,2008,1,1,32,32
9.615385,2008,0,0,27,0
18.26923,2008,0,1,33,0
24.27885,2008,1,1,30,30
21.63461,2008,1,0,29,29
20.19231,2008,1,1,29,29
14.42308,2008,1,0,26,26
14.05325,2008,0,1,25,0
15.73497,2008,1,0,26,26
9.615385,2008,0,0,29,0
12.01923,2008,0,1,28,0
21.63461,2008,1,1,34,34
24.03846,2008,0,1,30,0
18.26923,2008,1,0,25,25
34.61538,2008,1,1,30,30
32.45192,2008,1,0,29,29
21.63461,2008,1,0,31,31
12.01923,2008,1,1,33,33
9.375,2008,0,0,32,0
12.36264,2008,0,0,27,0
8.846154,2008,0,1,25,0
34.61538,2008,1,1,28,28
32.05128,2008,0,0,32,0
26.5625,2008,0,0,28,0
8.413462,2008,1,1,33,33
27.47253,2008,0,0,26,0
16.12981,2008,1,1,25,25
46.15385,2008,1,0,34,34
14.42308,2008,0,0,29,0
9.615385,2008,0,1,27,0
9.615385,2008,0,0,28,0
14.42308,2008,0,1,27,0
12.82051,2008,0,0,29,0
32.69231,2008,1,0,34,34
14.42308,2008,0,1,33,0
16.82692,2008,1,0,26,26
25,2008,0,0,27,0
9.615385,2008,0,0,27,0
13.87019,2008,0,0,30,0
15.86539,2008,0,0,25,0
38.46154,2008,0,0,30,0
13.46154,2008,0,1,29,0
19.23077,2008,0,0,27,0
11.53846,2008,0,1,32,0
23.36539,2008,0,0,29,0
23.07692,2008,0,0,29,0
36.05769,2008,0,1,29,0
14.37596,2008,0,1,33,0
23.07692,2008,0,0,30,0
20.19231,2008,0,1,26,0
19.11765,2008,0,0,25,0
8.5,2008,0,1,27,0
14.0625,2008,1,1,28,28
28.84615,2008,0,0,31,0
26.7094,2008,1,1,29,29
8.125,2008,0,0,27,0
13.16586,2008,0,1,29,0
13.94231,2008,0,0,34,0
22.97009,2008,1,1,26,26
19.23077,2008,0,1,32,0
8.876068,2008,0,0,33,0
8.125,2008,0,0,28,0
23.07692,2008,0,0,30,0
8.823529,2008,0,0,33,0
20.48077,2008,1,0,30,30
17.30769,2008,0,1,31,0
33.65385,2008,1,0,29,29
26.44231,2008,1,1,29,29
16.82692,2008,1,1,27,27
2.486737,2008,0,1,29,0
11.21795,2008,0,0,30,0
8.493589,2008,1,0,29,29
18.75,2008,0,1,32,0
24.78633,2008,0,0,29,0
26.49573,2008,0,1,34,0
19.65812,2008,0,0,31,0
11.53846,2008,0,0,28,0
15.86539,2008,1,1,28,28
38.33077,2008,1,1,32,32
21.63461,2008,0,0,30,0
18.26923,2008,0,1,25,0
25.64103,2008,0,0,28,0
19.69086,2008,0,0,25,0
36.05769,2008,1,0,29,29
11.53846,2008,0,1,30,0
20.19231,2008,1,0,30,30
25,2008,1,0,33,33
18.89339,2008,0,0,29,0
15.76923,2008,1,0,27,27
25.76923,2008,1,0,28,28
7.211538,2008,0,0,30,0
57.69231,2008,0,0,26,0
14.82372,2008,0,0,25,0
10,2008,0,0,26,0
24.03846,2008,1,1,27,27
12.93706,2008,0,1,34,0
13.46154,2008,0,0,32,0
22.83654,2008,0,0,34,0
21.42857,2008,1,1,32,32
18.84615,2008,0,0,33,0
23.07692,2008,1,0,28,28
21.15385,2008,1,1,34,34
10.41667,2008,0,1,33,0
13.94231,2008,0,0,26,0
19,2008,0,0,30,0
28.84615,2008,1,0,29,29
14.42308,2008,0,0,27,0
16.15385,2008,1,1,25,25
13.41194,2008,0,1,31,0
16.03846,2008,1,0,25,25
35.57692,2008,0,0,32,0
19.73684,2008,1,1,29,29
16.48352,2008,0,1,28,0
14.72028,2008,1,1,32,32
29.56731,2008,0,0,25,0
33.65385,2008,1,0,31,31
21.63461,2008,1,1,30,30
46.15385,2008,1,0,31,31
26.5,2008,1,1,31,31
50,2008,0,0,30,0
30,2008,1,0,28,28
21,2008,1,1,25,25
48.07692,2008,1,1,31,31
30.76923,2008,1,0,34,34
21.63461,2008,1,1,31,31
20.67308,2008,1,1,27,27
14.42308,2008,1,1,26,26
38.46154,2008,1,0,32,32
30.38894,2008,0,1,32,0
25.38461,2008,1,1,30,30
21.15385,2008,1,0,31,31
34.61538,2008,1,1,28,28
20.19231,2008,1,1,27,27
10.28571,2008,0,1,34,0
28.84615,2008,1,0,26,26
19.71154,2008,1,1,27,27
32.05128,2008,1,1,25,25
38.46154,2008,1,0,25,25
37.5,2008,0,0,30,0
31.73077,2008,1,1,30,30
15.38461,2008,1,1,26,26
35.76923,2008,1,0,27,27
25.82417,2008,0,0,34,0
10.38461,2008,1,0,26,26
9.7908,2008,0,0,31,0
45.19231,2008,1,0,31,31
42.06731,2008,1,1,28,28
64.90385,2008,1,1,26,26
22.11539,2008,0,0,32,0
30.14553,2008,1,1,27,27
37.69231,2008,1,1,26,26
65.86539,2008,1,1,30,30
14.89583,2008,0,0,28,0
19.78022,2008,0,1,30,0
2.403846,2008,0,0,34,0
19.23077,2008,0,1,29,0
30.76923,2008,0,0,28,0
15.86539,2008,0,1,30,0
14.42308,2008,1,0,32,32
33.65385,2008,1,0,34,34
29.38034,2008,1,1,32,32
14.42308,2008,0,1,30,0
14.42308,2008,0,0,31,0
12.5,2008,0,0,29,0
16.82692,2008,0,0,28,0
33.85417,2008,1,0,27,27
24.03846,2008,0,0,27,0
26.44231,2008,1,1,29,29
13.70192,2008,0,0,27,0
20.19231,2008,1,0,25,25
5.769231,2008,0,1,29,0
8.205129,2008,0,0,29,0
13.46154,2008,0,0,30,0
9.375,2008,0,0,29,0
19.71154,2008,0,0,33,0
33.65385,2008,1,0,34,34
28.84615,2008,1,1,30,30
21.63461,2008,1,0,31,31
19.23077,2008,1,0,32,32
19.23077,2008,0,0,28,0
9.615385,2008,1,0,27,27
24.03846,2008,0,0,29,0
9.803922,2008,0,0,29,0
14.58333,2008,0,0,29,0
25.48077,2008,1,0,34,34
20.19231,2008,0,0,34,0
15.86539,2008,0,1,28,0
9.615385,2008,0,1,34,0
21.97802,2008,1,1,34,34
11.53846,2008,0,0,30,0
16.48352,2008,0,0,34,0
5.769231,2008,1,0,28,28
4.807693,2008,1,1,29,29
4.807693,2008,1,0,29,29
4.807693,2008,1,0,27,27
17.38461,2008,0,0,30,0
20.74899,2008,0,0,31,0
42.22408,2008,1,0,33,33
8.391608,2008,0,0,30,0
23.07692,2008,0,0,34,0
21.63461,2008,0,0,26,0
16.02564,2008,0,0,31,0
14,2008,0,0,28,0
16.82692,2008,0,0,34,0
15.38461,2008,0,1,29,0
11.80577,2008,1,0,34,34
23.66864,2008,1,0,26,26
21.63461,2008,1,0,28,28
11.05769,2008,1,1,29,29
42.69231,2008,1,0,34,34
26.06838,2008,1,0,27,27
14.42308,2008,0,1,30,0
14.94231,2008,0,0,29,0
16.82692,2008,0,0,33,0
13.46154,2008,0,0,31,0
18.26923,2008,0,0,25,0
14.66346,2008,1,1,30,30
17.78846,2008,0,0,31,0
8.928572,2008,0,1,32,0
9.2,2008,0,1,26,0
29.80769,2008,1,1,30,30
20.19231,2008,1,0,34,34
27.2045,2008,0,0,32,0
19.23077,2008,0,1,34,0
5.366726,2008,0,0,27,0
14.42308,2008,0,0,31,0
11.25,2008,0,0,34,0
13.18681,2008,0,1,29,0
21.92308,2008,0,0,27,0
13.94231,2008,0,0,26,0
28.57143,2008,0,0,26,0
16.34615,2008,1,0,30,30
9.615385,2008,0,1,33,0
13.33333,2008,0,0,27,0
19.23077,2008,1,1,27,27
13.46154,2008,1,1,32,32
13.46154,2008,0,0,31,0
7.692307,2008,0,0,28,0
17.30769,2008,1,0,34,34
22.30769,2008,0,0,30,0
18.26923,2008,0,1,28,0
37.39316,2008,1,0,25,25
19.71154,2008,1,1,33,33
11.05769,2008,0,1,27,0
20,2008,0,0,31,0
17.20648,2008,0,0,32,0
11.53846,2008,0,0,26,0
12.69231,2008,1,1,34,34
11.53846,2008,0,1,34,0
33.65385,2008,0,0,28,0
5.769231,2008,0,0,32,0
36.05769,2008,0,0,33,0
10.57692,2008,0,0,31,0
